"dataset_id","lon","lat","years","title"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-166.5,23.5,7,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-162.5,5.5,4,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-162.5,6.5,4,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-160.5,-0.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-160.5,21.5,5,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-160.5,22.5,4,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-159.5,-0.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-159.5,21.5,5,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-159.5,22.5,4,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-158.5,21.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-157.5,20.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-157.5,21.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-156.5,19.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-156.5,20.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-156.5,21.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-155.5,18.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-155.5,19.5,5,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-155.5,20.5,6,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",-154.5,19.5,4,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",144.5,13.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",144.5,20.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,14.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,15.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,16.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,17.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,18.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,19.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",145.5,20.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5",166.5,19.5,3,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands"
"2b5f9b56-27bf-4000-8f95-3e6e703c6a85",129.5,-34.5,3,"CSIRO Marine Invertebrates Image Collection (MIIC)"
"2b5f9b56-27bf-4000-8f95-3e6e703c6a85",130.5,-34.5,3,"CSIRO Marine Invertebrates Image Collection (MIIC)"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-28.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-28.5,39.5,4,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-27.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-27.5,39.5,3,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-25.5,36.5,3,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2b7c7bc2-cdff-46fd-82d3-008cdea03408",-25.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait"
"2c4f07c6-1c02-4082-88da-9e51b7897f24",148.5,-42.5,6,"Marine Microbes from the Maria Island National Reference Station (NRS), Tasmania, Australia (2012-2017)"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-179.5,-44.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-179.5,-43.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-179.5,-42.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-178.5,-44.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-178.5,-43.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-177.5,-44.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-177.5,-43.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-177.5,-42.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-177.5,-32.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-177.5,-31.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-176.5,-43.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-176.5,-42.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-175.5,-43.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-175.5,-42.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-174.5,-44.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-174.5,-43.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",-173.5,-43.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",166.5,-50.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",166.5,-49.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",166.5,-48.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",166.5,-46.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",166.5,-45.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",167.5,-50.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",167.5,-49.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",167.5,-48.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",167.5,-46.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",168.5,-48.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",168.5,-46.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",169.5,-43.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",169.5,-42.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-51.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-46.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-45.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-42.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-41.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",170.5,-40.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",171.5,-45.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",171.5,-41.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",171.5,-40.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",171.5,-34.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",172.5,-44.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",172.5,-40.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",173.5,-44.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",173.5,-43.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",173.5,-41.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",173.5,-40.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",173.5,-34.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-44.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-43.5,7,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-42.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-41.5,8,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-39.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",174.5,-36.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-49.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-48.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-44.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-43.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-42.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",175.5,-41.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",176.5,-44.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",176.5,-43.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",176.5,-42.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",176.5,-40.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",176.5,-37.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",177.5,-43.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",177.5,-42.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",177.5,-40.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",177.5,-39.5,3,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-43.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-42.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-39.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-38.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-37.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",178.5,-35.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",179.5,-44.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",179.5,-43.5,6,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",179.5,-42.5,5,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",179.5,-37.5,4,"NIWA Invertebrate Collection"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f",179.5,-34.5,3,"NIWA Invertebrate Collection"
"2f838623-6e7f-410f-8c02-3b9c01d2c218",-156.5,19.5,3,"Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings"
"2f838623-6e7f-410f-8c02-3b9c01d2c218",-156.5,20.5,3,"Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings"
"2f838623-6e7f-410f-8c02-3b9c01d2c218",-155.5,19.5,3,"Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings"
"3372307c-b049-4f45-b870-a33ca23b3554",2.5,51.5,8,"Epibenthos and demersal fish monitoring data in function of wind energy development in the Belgian part of the North Sea"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",127.5,26.5,4,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",127.5,31.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",129.5,28.5,5,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",132.5,35.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",133.5,33.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",133.5,35.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",134.5,35.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",135.5,36.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",135.5,39.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",138.5,35.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",139.5,35.5,5,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",141.5,37.5,3,"Fish collection of National Museum of Nature and Science"
"340cf56f-f494-48c1-9f13-dd1fb3bfbdf2",144.5,44.5,3,"Fish collection of National Museum of Nature and Science"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-160.5,54.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-105.5,68.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-96.5,71.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-96.5,72.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-96.5,73.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-95.5,71.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-95.5,74.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-89.5,74.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-73.5,38.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-72.5,39.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-71.5,39.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-71.5,40.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-70.5,39.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-70.5,40.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-70.5,42.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-69.5,43.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-68.5,42.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-68.5,43.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-67.5,39.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-67.5,40.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-67.5,42.5,5,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-67.5,43.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-67.5,44.5,5,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,40.5,5,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,41.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,42.5,7,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,43.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,44.5,7,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-66.5,45.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-65.5,41.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-65.5,42.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-65.5,43.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-65.5,44.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-65.5,45.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-64.5,42.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-64.5,43.5,7,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-64.5,44.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-64.5,45.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-63.5,41.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-63.5,42.5,6,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-63.5,43.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-63.5,44.5,7,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-62.5,41.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-62.5,42.5,5,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-62.5,43.5,4,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-62.5,44.5,5,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-61.5,41.5,3,"DFO Maritimes Region Cetacean Sightings"
"345c1b88-2bab-4403-ad2c-1733c0b0a3dd",-61.5,42.5,6,"DFO Maritimes Region Cetacean Sightings"
